,track_id,text,explicit,script_tracking_url
267,95434656,"Louisiana
Come go away with me
We'll take the highway
I'll see you in between

I listen to my head
And every word have come
It's been two days without it
The sleeping in the sun, hey

Crossing through Tennessee
Watching the sunrise
Thinking about a dream
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_31715454/su_0/rs_0/tr_3vUCADvaxt1cIBb_mjx3MUH6UsEat7fhfre6pjKEtoC4PNxPT2P8JdxubF-pXheix0GSn1zjN8ykY3oF9scWdNPEq18eUdWnKEnbgJ4pO1LEkL6YvWyfAcD0aZgy8nCNhkci8cobMz1McuGhMSc71inHp9BI9F8F1TYK1sELKZ65IpK67ftcg4k_A9T5YgsVYLCRJkOnMV3GukPH0HmibXZ4Y4HLmjsLsSM1IQVrxS-2c2YnuyJ82OfG6zg7KU2fePRZepkL4d7m1u4MPmcsdWp_V5wPwHZpxiSAa1pEy0abH3ea6raS9pyUVrHoPYCzZFOk5lebNxLWH51Lu5ORIZkFKCyjCrFbATFCy8PuhV8SKrmifmNTiyKLYYGIPlq6HjlnqramnVuu8-Vr1HXwuWSpTMAcKR1lY6A9naqA4UdmXuZWPMwAVGEE4M8DoSTC/
268,1160581,"Don't be long so I hear
From her mouth as she's going on
On and on as the land's shaking.
Hey now, don't look so upset.
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_3710014/su_0/rs_0/tr_3vUCADH-KNGAZCekmwPn9V1gylMz9QRjf32VqYRsWjQqEw8SVTypHhCM3eov37xPQlf-ZjHwaiKi9LddRRJLnn7TpI5mfOb2908-t4LCMbIju4N-Ojx6zEOCVYOKjnf7GOFGeY47jK3LhXdAcgrH8PXfoiiSYhGYLUzN3dfABVbvBmUC44mxC0IYnxhXnspsWzfx_f2r-Cj4Gfs3Tko9T5BInT2vDyuWnJB-H3I6pJLHm4Ocr_HoFDJznNASL9Hwr-L1AtPddCAmpb9fxCP7Z6XtDkrKPv_eoqW5CDjaJU7REsEY4XASM89ZyOdYNfEpT8QLWaXFB_dHfw4pvnfTjnWFgUo6YDKqpJBGIdAuiizNkhWRmvoXRq6vw3NyHD7vRg7OLsSDV9VNdMTEaPfnTpnSIxpPCmMP-AUsLrP0jrOv4BdkRHE1dp32K_jDXHa_gBb5yt53SQ/
269,14578003,"What I need boils
What I need binds
And strangles with regret
But still comes so easily

Where'd you go?
Tonight I woke
To find you gone

...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_31706673/su_0/rs_0/tr_3vUCAGzN4FmtNSi1bFpdC20rMR50cqNZyeHYbLfbLntYRKyhnE_FA4GGSiCRDUFMp9dz8asdm-5R-PMjaMLaxSp-msvRsXswMgbcE4cp7FJzk_i396B1nnskwBD-xmKjNLX96oGvAa94QJ40tAd9eaFJkqJbQ0qi0lYKs3Ug4pHg8Q9nHPykpZf0ueynXqEFTFYZsEQldJkuorB3bbAvEsa_9V2e0VsL7Cj82Y5gCPHyhWbguj7wwUgl_UjzcgqQn20tKfwwc6RzcH9smVet3yWurHhNi3jpVNRItGxR0ZTN5kNY97PFzIO4g8IKR2PPk3EM9mrtCpI_Q07oHIOXHdKMZQxvHlq_wbKUGPIUL70NVibm2Iy1amgOR1Kb7nWaFh3RJluvmEeTmftAEToT2qWl9fHAeX6jG5uqGq86y9q-A55LyVzsH5Qxq5sqKZDCoeK82HyOlA/
270,56890593,"Uncommon amount of the time at home
Hardly a word on the telephone
Finally find the time to get to know you

Mapping it out like a master plan
Something to do with my idle hands
Write you a letter, addressed from California

It's vivid and strong in my memory
An absence that smacks of abandoning
Led to the battle that ultimately destroyed us
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_17704527/su_0/rs_0/tr_3vUCAELmpCuIAxDx2a3vDOops0UX74aufrJ5GOB7CxSy8Wo8CxPF1ivZ-YftEHBwf8Trk82XSNKtR1vEqwMwazUqXiv3NDcuHUa55wrTU-qd379uI1f1d756utdI23_E8i0dkSJi3U0g_MZbZKwizHYQW6AdxTEwCJoJAIkZ_8nD5lrqXzkK8ES0h-FQe0vVON3oZ24L4-udLXrWeUY8Tm8AMQ9xLdB2ROJvIjW5lNXNsDna62Kmtr-5hf-qReujkFzjUTR3rF7vj6bU7QHS6VrlmH03uqewddacDrdVsf2x_RfUr6kpxs_zVeiLM1p_jQX8qwlepJLcNw6mfKkVSeYH3BScgFkz6iBGY-VmC4pHUpk2VRVeLUzq0l8LondxBq0Cov4IMV17z5ZnV4XSfX1aIhqWU7WSQwT0U7wp0a4gpbCgmpw3B_hGPStFPaC4QUhaHmylCePMZhKJGvbQ7_T7E99loXnb6PSCuKU_/
271,50394120,"Well little did I know it then
Our pictures on the heads of pins
They're easier to live in this
They're easier to watch you die
Lost what little luck was left
It's not enough to pay the rent
Not enough to force repentance
Not enough to make you pray

And don't tell me
About the sins of Man
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_1007994/su_0/rs_0/tr_3vUCAGLsfrVFAUUODI50ZgAZjbAtsXletbijCW6p2l_1Y6GD79EfrxHY5xfpDaiXbe3Ftk2lUw5uQT9vEhKGNTxPwKyy12g0REy1O38qcvUiA-E-SQOsU4UJe0eU4I9jmYQef5XxrflctEs5a6MlGH2DtAIwaP6TXD3YLRhHPzvEoRy8JWXyNserCjSflMCB2lnMuMLqCexzh3mIx8pI4D7T1TGDndhzZ4lh-2qdPt0ocpVI4N9YrziaRRSIrBEg2pKg0zV4Eow_Rn6E8FpdR_vc715TU78r9kvZ6JZwIUUiU-GV3EjIIwUpgROAuiqOOKJHSokJoS74NHatTgWjNsjOaSTglWSKy33QXIsNGsAt1mWP9km31aDCYjNcK_NyeAWLa-Kz-H0AFglV2PhSJPmu2Ngkw1Br53--OlN_HD936ewo3I_wv4RO2cHvyl5MpscLOP5poKE/
272,103144415,"You can run from the sorrow
And all that you lose
Is the chance to make peace
With the path that you choose

Little apple, I'm sure
Is as small as you think
Bitter reminder the drown
Is in the drink

I admit, I regret
That I'm needing you
I'm depressed, you're the mess
That I looked up to

I retract every word that I say
I swear, I'll never treat others
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_5617710/su_0/rs_0/tr_3vUCAF_uQ7gsup9JYqHVDZcekqzs2ekjv0qFyGV_MluFyof08eWAf6cIWXZF6QH6KthMpn3wzTv3Z40XQTdphGMFhGtkIqSn22_Xmdj0zIrXTeD86Huxcpal0Uh9ejNpAuHhXG0_PHVANDsRYKx_bxUiRyEjFXj64kJ4KkhIl73lA-Pc6nbJpfDr21bZrFn24rb2w0hI3sD4hNbWlGmu13-0aHlMIfm3g_tMasEaKeI5DOB2C1GDM8WyVo42slJ6WmiqSKhiDvp2e3y4slB_xJlkskxJVzalj04dno_xZeWMIsOS3zvRPJ4EVhLmOfIpZ3ds9T6wvdgzxLM5BOzK4qyya1Vve_TjXx3vgKxHOh2tObEN5GyMhRGVBAtYMA4qBxHRveSuGar5XZTaRSMEliBGJzokrMFLsCMNcT4kaMJkKVYkZkTi8Bgw5B1y3_a-vGLqmH1clqNpjbHF/
273,56890596,"Sending a sobering scent
It's all in my hands to repent
Spectacular sin that take discipline to stop

Ellis is hardly a fiend
It's achingly clear I can see
The offer is fair it's up in the air to drop

Are you true?
Do you know where the worlds going to go?
I don't know if you do
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_17704533/su_0/rs_0/tr_3vUCAATUxTWwdDmMQgjFIefGdhxJbJQDPGxn9csyuRI3bgd6YNq3U9eO_Ory1sIuD57ZGXv5CFnMeeYUQgWkpw-J_6W0nQ54m4Vzg_vvpS4fSJD9cKaBj_8_sHq1WULS1XLkFO5QGpCtv2pRn6MNtO5sGmPIpkIIlLsNYS5vgyTvdeivwuGmFagEMFYBW_E9Q514GUGjpT0c4sRKLAIHNUctpG5UHZFxcmsSDhle2-_JWROnQUlJ3JJOrFII-3iiNhdGTajZarYqL2E3bLNDxnDEYu50_NvEbcj9uqgGtsqK-uNIaVfXAMUwYnmwUFKTZTP8xIQRSv4DEPtLzWY6bAvpu0A9hvo9sW1sve7ttSieuWIg06Hdq6EanrhIJe9A3_cL5ze2OHVA1qpYiaJKVQbdIrFuDPP-vCqkGXIo3QZncsYBPRec9DSOwjo46J6J4fzvwzjnxK79xAC5uG1oKgXdZZujr4mlAenjXMo/
274,103144403,"All my life I? ve been waiting
It gets older, it? s over me
I? d speak but it fails me
So the dike in the dam stops the leak

Maybe it? s me and I? m venting
I find your speech motivating
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",1,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_5625686/su_0/rs_0/tr_3vUCACX-ouqk0JGrvUxXwed2T1Kz8nVf-hTNcaXA-FxIS5KB3eYKcBFwUG5vtDK0IXCw39N68DOe1O7sBjwtmJ1IBopZm9mN53udM5-hWWQxnDKfDz36R_xPKS3gavivu1A8aFKYwt_SzpKrkm5Z4nxPhMV_33xdb8YN3xeqJ8R3Z_WSOqBiKpwpEmbjFFueXTJvArMyDVYO_p-q0gTwqWLVHdvebno2EmoOCI2a7OXTZ-wzEhWsfW4F-dIk4Jo4sVUQpWAdoqSBdVSP9zVAkHL8SobDN0yzfkgdtPEpoblOrLPc5UfIw8Qn3sy8f4Lq-ol8Wsnv6hUcGLK21-4fK95GkD1Ibyy5pxq5B7KvFl2HtWEMMf5p12OmnIVu9D-TgnD7OYkADhMg3e_LCGNsvdhjom5h_koArLGITrV9QqJSr2x4TXS2nxsEEoSXjWXpIVMe_KvKTCkmsnA__g/
275,14464300,"It's a darkness you can't deny
But it don't belong in a grown-up mind
Suppose you'll find this place in a youngster's eyes
Coming into life you needn't cry
But at a certain point you gotta let it go
Or it will cross the permanent threshold
You know you gotta find it out in somethin' else good
Oh black metal you're so misunderstood

Holdin' on to black metal
(Black metal)
Holdin' on to black metal
(Black metal)
Black metal you've been holding on too long

Oh black metal, so misunderstood
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_7893490/su_0/rs_0/tr_3vUCAEfF5olloRbONro_lX_GjAF6ZE-8HuHenuhfgOXYWAHNJUVIQ2gMByFRU9hjlnXV5uIeOvKagdhco3UMrwNxZRuYFgmxmlJp7gcn8p2nH5gqr-9ZWAhH98P8pLZY7vqPloENGTnYcAv6JY27qOhQyPyOit_nkB_-WyIK9KPA4R1OyF17nA46lQY2eD3D_WILJDb2ffAtWZRNrEoFrh23V7cedYgKh7Wd4qmvpnAZ1Puzz6EN3BcNonSgfU-T2awYhKhCgKSvCZljEH_KFPC-WcYmHAzWJH1nEXlyLbKZTBWDnagm6ySZ2pzNPdvdf2dC1YxFe09AU1zu55j5pLBE71xw0bhY_l4Tb7W-ApIUnIYsIqaK44j0uwz4ln6mBmn6iAgayp-CY4dPIXgwxWAkHF11PknWF5Hv4kcdGRaf32QEOtrqbblJt0lxVNFoLgAEz3MIPH9yZLcrq94/
276,11178183,"Left leg, right leg
One leg at a time
I keep on walking
I keep on walking

Red light, green light
First light I see tonight
I am walking
Yeah, I am walking

...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_7138420/su_0/rs_0/tr_3vUCANNbHqeHSax4ah0IWGJooztH84ogpqXE6-lb0CMLEbzkdEhHQUDZEU-86k-ZFit69Ra4f0K84TZ0qk23JrmqrlZdS_WjSBRDrQuoC1tHA0IJAvJEGR0I3sCdLJF0CsAu3wtvR_ZuYyvJlOJH3AkBhGEA5UW4sBiA45tYaS79Q9bIHn9UJcUWHfol6hnV4SsMYTFyOlOUJWI7JoaAF9uaGeKtXKuJJw-Ah76RQLNU4I2XQVV1JUBFJx7FePTicuy74ynF_tBzjEVNTYTzMoOt0gIfW_D-RA7b4kND248xDYR1elgVkcQAYZguK2NFhUHcEiJcEG7DPv-MJ9AlW3kJhacPPuBT_Asi_jWXZ8GCxM8-AzLZ9pI_4o8JH7f0kHhgmiJxMRUDIkGIJGITtcwAVUTzj7ANfcFoNlboiXtRF6Rqf0UwbQky8jjkNyxfbFQEcr_q/
277,92098777,"On the phone
Death comes first to strangers
Then to those
Who need to know
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_11118837/su_0/rs_0/tr_3vUCANlmdNGwmEWEb7bMwDyaI6jH8wnbGNF5B-eukJb95-yNJ4Mona48GOasN9Sm4l_PykRryeb2Gq-BtjDftbS4mSkaZDMYMQYwwAhkFNTZ-xQZNgbBEQYWjrsPEcRvCur3UK8GLgEJwcROGC6RH19jyM0BqotzPgtfF_PHqMrL8tsTkVEcD5LcuA8aYVGqwR38jtY0c9HIid1Snv8yovTUcNS9M-19bKWppovNNyp7-nMR7QY2XUUFQX56m2DNeQotD8f5-UVck8Xzik1utWbhXlIbPUY39as0dAq2y8x68JNvy6OKTSdcvFCFepoWWKapbt4EnD9L6KFyQnqGVPCIU1DbNkoAmprApCrykCiqcnb0cHDKc66LozVutLXU6DtY-yarsd1218ulG1aLE6aUQRwvf4QRDsny2As2Ou-VZt0lvOvcZK30mF1V7Yre51iCcJ12M7b2apNN/
278,92098741,"Sittin' here with me and mine
All wrapped up in a bottle of wine
Little we can do
We gonna see it through somehow

So now are you ready to go, my lady?
I've been waitin' on the boat here
I've been waitin' so long

Bang, bang, goes the night
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_6906010/su_0/rs_0/tr_3vUCAIvn0Ew5FtM_SD5iagDkPAwcq9UT1-BnC9tvZ6R15NyFBxnMEzNMibWCcwaovyuPKncght4boRNrG6vJ-jMj7rvZroXuESMXc2FX_4HiAmGpWFHz8NJ2p0ih0_rSE5mvv0AC1IRn2RRV41u3TJSiMmg_iACMushSOBEfDVeiFg3eOcYIHiR9u8bWG2n2SSaIGJyZtM76VtsW7EuI8h_lk44kYRKWhqbpxKibkktNBty-dBtcTGTuwqb1iS5enlF43vatDNFqH-5FLY96K1qZw98OYQkb0S7mFhJPY-9SPqEjFMTecexv3OP78uX3tDiYV92geBaK5EPFzTk6ocZHrAVqUEIpQ6SA9_hvcY2Mnw48q0d3XExcoTzr7Efy-FHGlz8FyPRmd9C7HvS1PoUEm-0d94Db_-wNIZLYmsdJqi1BA5pW8j31sNyN0qlhlw/
279,61182879,"Spinning out, gracefully
Going nowhere, quickly
I'm older, day by day
But still going back to my childhood way

Circuital
Round and round patiently
Getting lost by the guide
And I'm all worked up over nothing

Circuits
All in and out
Connect my body
Deep into the ground

Circuits
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",1,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_9459613/su_0/rs_0/tr_3vUCAGC1boU8zwjxuB5sy93eZydiUc9fQp_VpLwBIcnpApp65vjScIExVAU17gAe5tMy2d8cN-afiXALG8fZN32hpBMro2cPDsbboUcfXKhcYf-bFidvUWbj0OytZHA4C5YP5J5YBF6l5N4tTvTUyGsc-bUnOtDT-yDEKubWrXgDD2WejTZ5J5NihGiFu3VpHDVfyFthHL2hXdD5CN-e6eSNFj7SET4H8hWbk2L8aLhmH_aCTYZq2dzYXutBPM15z9itnn2nbUkmvEwbgzh3L9Z9SsXzBJBkh12KJ5cfzSBhysOdTqulEY9kMJzhianYtb68dXF9cjQP8zr4fyTmu62CJe99B6EX0MNBixhHNEUTOj2XZqDJUEW0CNATKlRf-9f5jb8Twhv_u8-v55natA-zJ7JbhUoTNb0fR53CjyPYo--Efq54J3TWWKTKSbhs85AqVTQ9jXg4rBSygWvw4xQyh85pBvr9Cayj3LJLyvswv1ohqQ/
280,251005610,,0,
281,251005619,,0,
282,251005630,,0,
283,18262522,"Any way I look at it
I still don't see the point of it
The whole thing's built in parts
When we're attached we have our little bits
And some of them still linger in the autumn
You like your summers hot
When I get cold I like to have a winter then

Many happy people woke and cried
and did you witness it
You wake upon that snowy day when no one is prepared for it
When the little boys got employed by the powder
They get their twenty dollars frozen on a counter
did i splish them
(I will keep trying into the night that's passing through light)
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_7486365/su_0/rs_0/tr_3vUCALJj6ifSHxJnzAsbcnREHFX_q-pdyrjecMQ48RnOiEOf8qaz1Yx181eavj7c9FbxwKxtD0aomN-6O_l26XHL73YSjXvFlk1Tb5GOV2j63S2Y3DlLntNG7c6u3oR4a19OZyxER2eqOZ2bZa6drwvWePnU7KLzGhN8ippwt4F4AJb8zAhGymAmZE0xM4Iw5xSdmrUZafkv4HBGZDw3okYcbHe2WtGx0EQ-cArN2FmOVLSLV_Z3eeyXFDj8Z1BkYClg4qb1mqzyb89sjyGDbZKJGTs9jfqHNUtZsli4JWk-5sdNFrSxUDsDn9YsKHU6W03RPmE0l5XwIOKCW7ShZfn4pgjy_4EVlALxFFsMkK4cQ3mFGHu0XO7zb6Rb-lcGZkDlO69Bd-aInLgXi3HVmWbRCCGdPtidqFRNH5Y15444p6aWCUyJQQ4xSvnahuHBfA/
284,31278864,"I eat a mango and I'm feeling like a little honey can roll
Star fruit so simple and I'm feeling like a little honey can roll
How could I feel so-so when I'm feeling like a little honey can roll
Tart but not total and I'm feeling like a little honey can roll

When I was young I thought fruit was an infinite thing
I'd be sad to wake up and find all of my cherries are charred or they're rotted to ruin

It seems we all can't last
Oh Pink Lady your days so distinguished are a movement so fluid
So smooth against my palm
Reminisce of the days when they all praised your sweet Red Delicious

When a farmer picks a good thing (When you think you don't know you don't know what comes next)
Then a kid he picks a good thing (When you think you don't know you don't know what comes next)
Then a chef she makes a good thing (When you think you don't know you don't know what comes next)
Then a mayor eats a good thing (When you think you don't know you don't know what comes next)

Ripe and whole we can move outside us

Take for me take for me pictures of valleys with lemons hung
Dangling dangling they will be released every little piece does make a one
Brown on the ground can you show me a way I can simplify
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",1,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_7654527/su_0/rs_0/tr_3vUCAD4jBVaz5OXK8T09i6krPVI71iI8RYNAbQH4psXZF_8SWTFSAWRcm6Gh4FtpE_AevzQXEbAXk8XW1k_6xIEIRXHwRB6b6GvF85Kwe9YuFepG2fiDR3qWp_UXTtNbFo8NrzuDb7D4MpbjhUmTujLlXHe2EfR5NowKumtGr80VQ-P6nvdqE0kU0ZS2DbTyZu74Sokc4xCowGW0cSf2ouYz1fw1d2cH2xCe3LwoI7orwDEEiTI4M8T1K1yOovQ6CIGW8PusMhKvfvf3cHVqrnXENSz6VYygnuyAuJ5nCWwUXr7SE8RAxPGBFf3lFxCN8LTduBjRPV1FexBxUIVFfnnUpaDiloN8wXq3d73Woq_WLJWARRkjAQRH2mlI7OT-JjCgtU4vvIXq12oFo39agRjTO6Y_ya_TfL7nPyXuXnlXuMxUkVgSgw9btvufLdje/
285,6183789,"La la la laa
La la
La la la laa
La la
La la la laa
La la

Me, I
Made my bed for the very first time...
Today!

Me, I, me, I
Made my bed for the very first time...
Today!

Me, I
Walked around with
Hospital corners

Me, I
When my momma said, ""What'd you do today?""
I said, ""Momma, I just... I just...""

...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_1098888/su_0/rs_0/tr_3vUCABVwKHBnlgfHFduQbfhoarWJkTXoeYpK1A2j3s8WEXXlKHQeLtkq8oV9pJWsoaUn5YT1NKeVXq5Ln84-rSamHZ-hlSfA2GFpAVB9gjVwP57myZQXMxLeduYsSpMVXf7lzqT-GzJpglMQKlTe5Ubzc5H0tCT_12u0vsBTG_mK8nbXiuYvXzUVD4HbEH-jcq3Rl0iqd3e8fa7Pz5YwkR_M7-ScHij8FPxx9vNnMGfTfjBVxlVye9GXNuMaEf4p9gmpQQHTJcELRKTaDv2XH4pwMKBx_9z1u_NHxqCg94Tq_d9q5J2bpO7eTdYLGEtid-sWLq2X2nTcBqb2T_3QJO88Vfs7UUQE3F5___2s69mVljXprhY_sOZaf1OuJpxTYnBPsmYJ1sUDvB3EonWJDHUThDLcn067JUgWZPR5t3Ouj10CQtB_6AjZtJcQCvjNMSD4/
286,91501425,,0,
287,34261162,"It might be impractical to seek out a new romance
we won't know the actual if we never take the chance
I'd like to collapse with you and ease you against this song
I think we're compatible, I see that you think I'm wrong

any time will do, my love
any time will do, no choice of words will break me from this groove
any time will do, my love
any time will do, what choice of words will take me back to you?
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_6256348/su_0/rs_0/tr_3vUCABR2te8AW1IOoyfGdH14bttJ95aB-P16hCsMCq4fvj5YpEFFVWLA2Hh3Kig4piJF82dAXW8TQGC0HGlxVGSNbyXqPxXolLPE4FAgYYzOvuJ9fqARvEWfCk75H0EFQjxhwqnnGqZ6QCFQr-nnKxkFLXDhlHxZezUboV8VWvZ_thJfbn7gNdyUWz2vUpZZ4al_VUW6k6d_pgZMp9A0fFaSKOfa0OGB-_MATwail5XvhPzKTqorSG3lel_tWyf6K5E7EOW6Qemi094kVfyKdcscn_MLH-l1Y566vbZ2TdY3_F8mPUeTVRn6GVN8CIVo780HaqIRaksc_qgtFMOqLR68xicdTQD6q99p1ZiKzQiUu5_fBN-LPRMeJ00lAFkmvCjF-OGmwfJqEprWwA3CoGlH75F-Z4baHEJ4QRT1dH4alfpKkSk-clIIdJULc5rWIoiwLgiUSqSDOmcxDQzM3q8lWN4/
288,165774766,"I was a lover, before this war
Held up in a luxury suite, behind a barricaded door
Now that I've cleaned up, gone legit
I can see clearly: round hole
Round whole, square peg don't fit

I'm locked in my bedroom, so send back the clowns
My clone wears a brown shirt,
and I seduce him when there's no one around
Mano y mano, on a bed of nails
Bring it on like a storm, till I knock the wind out of his sails
And we don't make eye contact, when we have run-in's in town
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_18521888/su_0/rs_0/tr_3vUCAOmuELP1CPIRCtPVKgjxjdUnUrt8APfex4Nm_jbKQ2-MyNCu34ilcaDxHFuqgtq8n-o8P80PPsD1hztBGu3JggsHTvN5RtNekp081C-oCcsmwavKSoIuUV-rX-ZfhgslqHiXqApz2LV5uWO30oMwUqxLDsheqqb4oferZny1vXt8wUHKKAUAN8FiILkA5wSavfDVp0wKSljSG6nKQnwbKQ-vwXhk12irc0ucJ-YQ59WR6eXvwEr1rOMEanEcJkfA-g5sIaWkk_BBawTjsxlAAX5piQMZaBIGZcvZk45fAuLXXf60TB_O-ER4bOBB5dXxXQ80T7QXrQBkKQQReTX9duMtK-9FquAs3YERL6CfIJkg776GUEs5aTgeWtEEu4d_9IBdGiQ4bgPCIfRXsotWgQ2y82iE-WqIxEJSXjbLxol_hMbtTcW8qmRLqdGrk3t_kDGs62fy9X4D/
289,91501438,"Stone, cast me out
So I can feel it in another way, I won't talk about
Warned, passenger's hide
If I could feed it for another day it might run me dry

I know the seasons evolve to a freeze
Putting hearts in the balance here
It's up to your knees and it's shifting degrees
And it's choking your atmosphere

Stone, wind me out
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",0,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_7264137/su_0/rs_0/tr_3vUCAE_9U9NjNd0KaovTVB_iOl8r2MIGBpwQ6ZkydscsqnpCS0qZ11QHZcdRrTT86a4UYkLUK-k2_6RD7QsdZaj2hdyVOoXHJT4moX9S6V7zrs0_JaQPc7UMWUAPH5DgWQqVdlRhouke1bD86XTQV-EI50dG2jCZaL_ZHclaKH2yU-PABpWoGEq5bqHE-t_f60_A3SR_Djcmko1owvkKftFCqO7YnlUjQjziUm_k7rzfixts_s9W5QYnyV2PDxlpIKVH0d6nRNQrEAac5COVm9MH395MbfPUd1Huj0Wvzy0JROmWMfOPY0KJXoZzBktvugkWFuGCIQkXKy7AejjZtXxfe9QAkmNYlFSsipamAyIhVEXIRL6QZZ0uX0ef_Yl_ENZ3jtKREXJN-9r9bIyrYmqYU90v0Pseos351KcGKACz7QE1Xs9fEKDIEc69PBfaowhSP2qNVglVL3AVqpy0tZV3GnkYPlt35f7jHPnYf0IHyJQaK9Vu/
290,49497104,"Yo it's the Ox in the flesh, of course I'm fresh
Yes, I'm livin for the funk like I was Lord Finesse
Last night I screamed till I lost my voice I guess
Had a few things left to get up off of my chest
Like I'm, facing the fact that I'm not, what my mom wanted
Only gold plaque that I got, had the Qu'Ran on it
I fliped your eviction notice over, wrote a song on it
Like to hear it, here it go, light your spirit, clear your soul
If I would've known that tonight was Ladie's Night
I would've stopped and swabbed my balls with the baby whipe
In the van, Hold your sorry little life in my hand
Watch me toss it in the sky and swing right for the stands
Battling me is like trying to ride your bike in the sand
I'ma eat one more helping, then I'm, whiping my hands
And you frustrated rappers, must hate the fact
That I walk in first class, have so much ladies gaspin for breath
Tryin to catch me, with the ass and the chest
I ain't tryin to be rude lady, I'm just passin a test
Got enough hastle and stress, with one woman cashing my cheques
I'll take the compliment and pass on the sex

We like
Brother Brother Brother, how ya making 'em get down
Come, straight to your town, vibrating the ground
Keep the people out there scared, of making a sound
Thats our policy, we step out there on Star Quality
Brother Brother Brother, how ya making 'em get down
Come, straight to your town, vibrating the ground
Keep the people out there scared, of making a sound
Thats our policy, we step out there

You ain't hardcore, you soft more than Shamar Moore
In a tight shirt sayin 'Let's slow this train down ya'll'
You stink hoes, spills a whole, lot of nothing
Got the nerve to look Ox in the eye, you got it coming
While your woman nod her face to the beat, you tasting defeat
Whiping the waste from my cleets, between the space in your teeth
...

******* This Lyrics is NOT for Commercial use *******
(1409624530551)",1,https://tracking.musixmatch.com/t1.0/m_js/e_1/sn_0/l_19753067/su_0/rs_0/tr_3vUCAKzJ2SXsM5ebC6dvqvPDCNfwBkt5CvRyl0PzRUibDT23NgeffZVn5dSsYuwhWtekL5PGzduyujri0vth2E3Ty37bFU_ipZIO6gkKAJriNRTn5UDee4xan1h0ijcadzA8CFOiYSlfgLwL5iq5lnv6VmMEwueii1ehISjxcbN5O-QU0JvG_oekYTpsmk8f5xi3Jd9C7J7TXI-HTTXlkUf1imqt3MyfLJB0-kBhZ_rq9ogG8tpsR_iavSmy9cOJq2V0zzmFtXcRP0tXgh4eeyZ6nyV7fn-NKbKyohm5k94fph-67P0SC2IDJLs1qJgXslONPA9p4lxMbOeJbFVc_y9Uzz6wu2CkJXGccKQMj2uXg1lUEzDI61EePH-eHVfEokcmrwfQG2MEp2iBleM6-f2Xo38iNZm83yNJM-5o-KaLvNb_xLKMfO3Vxg4n10NgfQ/
